,cust_id,region,signup_date,total_invoices,max_invoice_amount,is_high_value
1266,C1266,EU,2024-06-20,1.0,7.42,False
1267,C1267,,2024-06-21,,,
1268,C1268,,2024-06-22,,,
1269,C1269,EU,2024-06-23,,,
1270,C1270,,2024-06-24,,,
1271,C1271,APAC,2024-06-25,,,
1272,C1272,APAC,2024-06-26,,,
1273,C1273,EU,2027-11-11,,,
1274,C1274,,2024-06-28,1.0,688.41,False
1275,C1275,EU,2024-06-29,,,
1276,C1276,EU,2024-06-30,,,
1277,C1277,APAC,2024-07-01,,,
1278,C1278,EU,2024-07-02,1.0,67.27,False
1279,C1279,,2027-11-11,,,
1280,C1280,,2024-07-04,,,
1281,C1281,,2024-07-05,2.0,148.94,False
1282,C1282,,2024-07-06,,,
1283,C1283,EU,2024-07-07,1.0,9.58,False
1284,C1284,EU,2027-11-11,2.0,225.6,True
1285,C1285,,2024-07-09,1.0,32.47,False
1286,C1286,EU,2024-07-10,2.0,105.05,False
1287,C1287,EU,2024-07-11,,,
1288,C1288,EU,2024-07-12,,,
1289,C1289,EU,2024-07-13,1.0,132.37,False
1290,C1290,EU,2024-07-14,,,
1291,C1291,EU,2024-07-15,1.0,97.96,False
1292,C1292,,2024-07-16,,,
1293,C1293,,2024-07-17,,,
1294,C1294,APAC,2024-07-18,,,
1295,C1295,EU,2024-07-19,3.0,204.52,True
1296,C1296,EU,2024-07-20,2.0,64.07,False
1297,C1297,EU,2024-07-21,,,
1298,C1298,,2024-07-22,1.0,184.63,False
1299,C1299,,2024-07-23,,,
1300,C1300,EU,2024-07-24,2.0,29.18,False
1301,C1301,APAC,2024-07-25,3.0,264.48,True
1302,C1302,EU,2024-07-26,,,
1303,C1303,,2024-07-27,,,
1304,C1304,,2024-07-28,1.0,16.27,False
1305,C1305,APAC,2024-07-29,,,
1306,C1306,,2024-07-30,,,
1307,C1307,APAC,2024-07-31,,,
1308,C1308,EU,2024-08-01,2.0,528.77,True
1309,C1309,APAC,2024-08-02,2.0,43.75,False
1310,C1310,EU,2024-08-03,,,
1311,C1311,APAC,2024-08-04,,,
1312,C1312,,2024-08-05,,,
1313,C1313,APAC,2024-08-06,,,
1314,C1314,,2024-08-07,1.0,176.74,False
1315,C1315,,2024-08-08,,,
1316,C1316,,2024-08-09,,,
1317,C1317,,2024-08-10,1.0,4.21,False
1318,C1318,EU,2024-08-11,,,
1319,C1319,EU,2024-08-12,1.0,501.8,True
1320,C1320,EU,2024-08-13,,,
1321,C1321,EU,2024-08-14,,,
1322,C1322,APAC,2024-08-15,,,
1323,C1323,EU,2024-08-16,,,
1324,C1324,APAC,2024-08-17,,,
1325,C1325,EU,2024-08-18,,,
1326,C1326,EU,2024-08-19,1.0,11.92,False
1327,C1327,APAC,2024-08-20,1.0,57.0,False
1328,C1328,,2024-08-21,,,
1329,C1329,,2024-08-22,,,
1330,C1330,,2024-08-23,1.0,20.55,False
1331,C1331,,2024-08-24,2.0,122.66,False
1332,C1332,EU,2027-11-11,,,
1333,C1333,APAC,2024-08-26,,,
1334,C1334,APAC,2024-08-27,,,
1335,C1335,,2024-08-28,,,
1336,C1336,EU,2024-08-29,,,
1337,C1337,,2024-08-30,,,
1338,C1338,EU,2024-08-31,,,
1339,C1339,EU,2024-09-01,,,
1340,C1340,EU,2024-09-02,,,
1341,C1341,,2024-09-03,,,
1342,C1342,APAC,2024-09-04,,,
1343,C1343,,2024-09-05,,,
1344,C1344,,2024-09-06,1.0,62.99,False
1345,C1345,,2024-09-07,1.0,156.78,False
1346,C1346,EU,2024-09-08,,,
1347,C1347,EU,2024-09-09,,,
1348,C1348,APAC,2024-09-10,,,
1349,C1349,EU,2024-09-11,,,
1350,C1350,APAC,2024-09-12,,,
1351,C1351,,2024-09-13,3.0,162.32,False
1352,C1352,,2024-09-14,1.0,298.31,True
1353,C1353,,2024-09-15,,,
1354,C1354,,2024-09-16,1.0,120.35,False
1355,C1355,APAC,2024-09-17,,,
1356,C1356,APAC,2024-09-18,,,
1357,C1357,,2024-09-19,,,
1358,C1358,EU,2024-09-20,,,
1359,C1359,,2024-09-21,1.0,54.33,False
1360,C1360,APAC,2024-09-22,4.0,326.32,True
1361,C1361,EU,2024-09-23,3.0,583.94,True
1362,C1362,,2024-09-24,,,
1363,C1363,,2024-09-25,1.0,135.5,False
1364,C1364,,2024-09-26,,,
1365,C1365,EU,2024-09-27,1.0,64.17,False
1366,C1366,,2024-09-28,,,
1367,C1367,APAC,2024-09-29,,,
1368,C1368,EU,2024-09-30,1.0,22.21,False
1369,C1369,EU,2024-10-01,1.0,893.7,True
1370,C1370,APAC,2024-10-02,0.0,,False
1371,C1371,EU,2027-11-11,,,
1372,C1372,APAC,2024-10-04,,,
1373,C1373,,2024-10-05,,,
1374,C1374,EU,2024-10-06,1.0,117.64,False
1375,C1375,APAC,2024-10-07,,,
1376,C1376,,2024-10-08,1.0,88.52,False
1377,C1377,,2024-10-09,,,
1378,C1378,EU,2024-10-10,,,
1379,C1379,,2024-10-11,2.0,354.85,True
1380,C1380,EU,2024-10-12,1.0,34.72,False
1381,C1381,EU,2024-10-13,2.0,159.55,False
1382,C1382,APAC,2024-10-14,,,
1383,C1383,EU,2024-10-15,,,
1384,C1384,,2024-10-16,1.0,128.61,False
1385,C1385,EU,2024-10-17,2.0,386.72,True
1386,C1386,APAC,2024-10-18,,,
1387,C1387,EU,2024-10-19,,,
1388,C1388,APAC,2024-10-20,,,
1389,C1389,,2024-10-21,,,
1390,C1390,EU,2024-10-22,,,
1391,C1391,EU,2024-10-23,,,
1392,C1392,EU,2024-10-24,4.0,168.14,False
1393,C1393,,2024-10-25,,,
1394,C1394,EU,2024-10-26,,,
1395,C1395,APAC,2024-10-27,1.0,133.51,False
1396,C1396,,2024-10-28,,,
1397,C1397,EU,2024-10-29,,,
1398,C1398,,2024-10-30,,,
1399,C1399,,2024-10-31,1.0,1.87,False
1400,C1400,EU,2024-11-01,2.0,268.82,True
1401,C1401,EU,2024-11-02,1.0,110.44,False
1402,C1402,EU,2024-11-03,,,
1403,C1403,,2024-11-04,1.0,309.56,True
1404,C1404,,2024-11-05,2.0,5.99,False
1405,C1405,,2024-11-06,2.0,64.06,False
1406,C1406,APAC,2024-11-07,,,
1407,C1407,APAC,2024-11-08,,,
1408,C1408,,2024-11-09,2.0,411.86,False
1409,C1409,APAC,2024-11-10,,,
1410,C1410,EU,2024-11-11,,,
1411,C1411,EU,2024-11-12,,,
1412,C1412,EU,2024-11-13,,,
1413,C1413,EU,2024-11-14,,,
1414,C1414,,2024-11-15,,,
1415,C1415,APAC,2027-11-11,,,
1416,C1416,EU,2024-11-17,,,
1417,C1417,EU,2024-11-18,,,
1418,C1418,,2024-11-19,1.0,92.11,False
1419,C1419,APAC,2024-11-20,,,
1420,C1420,EU,2024-11-21,1.0,78.84,False
1421,C1421,,2024-11-22,1.0,92.72,False
1422,C1422,EU,2024-11-23,,,
1423,C1423,EU,2024-11-24,,,
1424,C1424,APAC,2024-11-25,2.0,70.71,False
1425,C1425,APAC,2024-11-26,1.0,45.56,False
1426,C1426,EU,2024-11-27,,,
1427,C1427,APAC,2024-11-28,,,
1428,C1428,,2024-11-29,,,
1429,C1429,APAC,2024-11-30,,,
1430,C1430,,2024-12-01,,,
1431,C1431,,2024-12-02,,,
1432,C1432,,2024-12-03,2.0,98.62,False
1433,C1433,,2024-12-04,,,
1434,C1434,EU,2024-12-05,,,
1435,C1435,EU,2024-12-06,,,
1436,C1436,EU,2024-12-07,1.0,135.51,False
1437,C1437,,2024-12-08,,,
1438,C1438,EU,2024-12-09,4.0,81.64,False
1439,C1439,,2024-12-10,2.0,151.89,False
1440,C1440,APAC,2024-12-11,2.0,236.19,True
1441,C1441,EU,2024-12-12,,,
1442,C1442,,2024-12-13,1.0,101.49,False
1443,C1443,,2024-12-14,,,
1444,C1444,APAC,2024-12-15,,,
1445,C1445,EU,2024-12-16,1.0,54.03,False
1446,C1446,,2027-11-11,1.0,198.03,False
1447,C1447,APAC,2024-12-18,1.0,264.57,True
1448,C1448,APAC,2024-12-19,1.0,46.86,False
1449,C1449,,2024-12-20,,,
1450,C1450,,2024-12-21,,,
1451,C1451,,2024-12-22,2.0,109.46,False
1452,C1452,APAC,2024-12-23,1.0,22.92,False
1453,C1453,,2024-12-24,,,
1454,C1454,EU,2024-12-25,2.0,177.03,False
1455,C1455,APAC,2024-12-26,1.0,116.74,False
1456,C1456,,2024-12-27,,,
1457,C1457,,2024-12-28,1.0,198.09,False
1458,C1458,EU,2024-12-29,,,
1459,C1459,,2024-12-30,1.0,190.99,False
1460,C1460,EU,2024-12-31,1.0,267.91,True
1461,C1461,,2025-01-01,,,
1462,C1462,EU,2025-01-02,1.0,121.18,False
1463,C1463,,2025-01-03,,,
1464,C1464,APAC,2025-01-04,,,
1465,C1465,EU,2025-01-05,2.0,229.15,True
1466,C1466,APAC,2025-01-06,,,
1467,C1467,,2025-01-07,,,
1468,C1468,APAC,2025-01-08,0.0,,False
1469,C1469,APAC,2025-01-09,2.0,67.95,False
1470,C1470,,2025-01-10,,,
1471,C1471,,2025-01-11,,,
1472,C1472,APAC,2025-01-12,1.0,193.2,False
1473,C1473,,2025-01-13,2.0,177.66,False
1474,C1474,EU,2025-01-14,1.0,34.55,False
1475,C1475,,2025-01-15,,,
1476,C1476,APAC,2025-01-16,,,
1477,C1477,APAC,2025-01-17,2.0,189.5,False
1478,C1478,APAC,2025-01-18,,,
1479,C1479,,2025-01-19,,,
1480,C1480,APAC,2025-01-20,,,
1481,C1481,EU,2025-01-21,,,
1482,C1482,,2025-01-22,2.0,89.0,False
1483,C1483,EU,2025-01-23,2.0,67.08,False
1484,C1484,EU,2025-01-24,1.0,11.51,False
1485,C1485,EU,2025-01-25,1.0,52.67,False
1486,C1486,EU,2025-01-26,1.0,326.75,False
1487,C1487,,2025-01-27,1.0,387.96,True
1488,C1488,EU,2025-01-28,1.0,34.41,False
1489,C1489,,2025-01-29,,,
1490,C1490,EU,2025-01-30,,,
1491,C1491,EU,2025-01-31,1.0,82.91,False
1492,C1492,EU,2025-02-01,,,
1493,C1493,EU,2025-02-02,,,
1494,C1494,,2025-02-03,1.0,381.05,False
1495,C1495,,2025-02-04,,,
1496,C1496,,2025-02-05,,,
1497,C1497,,2025-02-06,2.0,34.92,False
1498,C1498,EU,2025-02-07,,,
1499,C1499,APAC,2025-02-08,1.0,128.89,False
1500,C1500,,2025-02-09,2.0,65.71,False
1501,C1501,,2025-02-10,,,
1502,C1502,EU,2025-02-11,,,
1503,C1503,EU,2025-02-12,1.0,109.92,False
1504,C1504,EU,2025-02-13,,,
1505,C1505,EU,2025-02-14,,,
1506,C1506,,2025-02-15,1.0,272.36,True
1507,C1507,,2025-02-16,2.0,373.74,True
1508,C1508,,2025-02-17,1.0,28.39,False
1509,C1509,APAC,2025-02-18,,,
1510,C1510,APAC,2025-02-19,,,
1511,C1511,,2025-02-20,1.0,82.56,False
1512,C1512,APAC,2025-02-21,,,
1513,C1513,EU,2025-02-22,1.0,25.13,False
1514,C1514,EU,2025-02-23,,,
1515,C1515,EU,2025-02-24,,,
1516,C1516,,2025-02-25,1.0,29.64,False
1517,C1517,APAC,2025-02-26,0.0,,False
1518,C1518,EU,2025-02-27,,,
1519,C1519,APAC,2025-02-28,2.0,148.43,False
1520,C1520,EU,2025-03-01,1.0,218.01,True
1521,C1521,APAC,2025-03-02,2.0,180.45,False
1522,C1522,EU,2025-03-03,,,
1523,C1523,EU,2025-03-04,1.0,40.11,False
1524,C1524,,2025-03-05,,,
1525,C1525,EU,2025-03-06,1.0,315.12,True
1526,C1526,EU,2025-03-07,0.0,,False
1527,C1527,EU,2025-03-08,,,
1528,C1528,APAC,2025-03-09,1.0,167.54,False
1529,C1529,,2025-03-10,2.0,222.62,False
1530,C1530,EU,2025-03-11,,,
1531,C1531,,2025-03-12,1.0,234.96,True
1532,C1532,,2025-03-13,1.0,541.24,True
1533,C1533,EU,2025-03-14,,,
1534,C1534,,2025-03-15,,,
1535,C1535,EU,2025-03-16,,,
1536,C1536,EU,2027-11-11,,,
1537,C1537,,2025-03-18,,,
1538,C1538,EU,2025-03-19,,,
1539,C1539,,2025-03-20,,,
1540,C1540,,2025-03-21,1.0,175.12,False
1541,C1541,EU,2025-03-22,,,
1542,C1542,,2025-03-23,2.0,100.13,False
1543,C1543,EU,2025-03-24,1.0,281.26,True
1544,C1544,APAC,2025-03-25,1.0,109.42,False
1545,C1545,,2025-03-26,,,
1546,C1546,APAC,2025-03-27,1.0,286.59,False
1547,C1547,,2025-03-28,0.0,,False
1548,C1548,EU,2025-03-29,1.0,138.7,False
1549,C1549,,2025-03-30,,,
1550,C1550,APAC,2025-03-31,1.0,68.52,False
1551,C1551,,2027-11-11,,,
1552,C1552,APAC,2025-04-02,,,
1553,C1553,APAC,2025-04-03,4.0,219.5,True
1554,C1554,EU,2025-04-04,,,
1555,C1555,EU,2025-04-05,,,
1556,C1556,,2027-11-11,,,
1557,C1557,,2025-04-07,,,
1558,C1558,APAC,2025-04-08,1.0,168.24,False
1559,C1559,APAC,2025-04-09,1.0,371.35,True
1560,C1560,EU,2025-04-10,,,
1561,C1561,EU,2025-04-11,2.0,227.42,False
1562,C1562,APAC,2025-04-12,1.0,372.66,True
1563,C1563,EU,2025-04-13,,,
1564,C1564,APAC,2025-04-14,1.0,190.94,False
1565,C1565,,2025-04-15,1.0,35.77,False
1566,C1566,,2025-04-16,1.0,22.53,False
1567,C1567,EU,2025-04-17,1.0,258.17,False
1568,C1568,,2025-04-18,1.0,4.14,False
1569,C1569,,2025-04-19,,,
1570,C1570,,2025-04-20,,,
1571,C1571,EU,2025-04-21,1.0,53.58,False
1572,C1572,,2025-04-22,,,
1573,C1573,APAC,2025-04-23,2.0,173.71,False
1574,C1574,EU,2025-04-24,,,
1575,C1575,EU,2025-04-25,0.0,,False
1576,C1576,EU,2025-04-26,,,
1577,C1577,,2025-04-27,,,
1578,C1578,,2025-04-28,,,
1579,C1579,,2025-04-29,1.0,209.42,True
1580,C1580,EU,2025-04-30,,,
1581,C1581,EU,2025-05-01,,,
1582,C1582,,2025-05-02,,,
1583,C1583,,2025-05-03,1.0,70.5,False
1584,C1584,APAC,2025-05-04,0.0,,False
1585,C1585,EU,2025-05-05,1.0,102.46,False
1586,C1586,,2025-05-06,1.0,125.82,False
1587,C1587,,2025-05-07,,,
1588,C1588,,2025-05-08,1.0,291.37,True
1589,C1589,,2025-05-09,,,
1590,C1590,,2025-05-10,1.0,335.98,True
1591,C1591,APAC,2025-05-11,,,
1592,C1592,EU,2025-05-12,1.0,170.68,False
1593,C1593,EU,2025-05-13,1.0,115.79,False
1594,C1594,,2027-11-11,,,
1595,C1595,,2025-05-15,1.0,297.01,True
1596,C1596,EU,2025-05-16,2.0,168.8,False
1597,C1597,EU,2025-05-17,2.0,183.01,False
1598,C1598,EU,2025-05-18,2.0,316.55,True
1599,C1599,APAC,2025-05-19,,,
1600,C1600,EU,2025-05-20,2.0,157.71,False
1601,C1601,EU,2025-05-21,,,
1602,C1602,EU,2025-05-22,,,
1603,C1603,EU,2025-05-23,1.0,95.18,False
1604,C1604,EU,2025-05-24,,,
1605,C1605,,2025-05-25,1.0,87.5,False
1606,C1606,EU,2025-05-26,,,
1607,C1607,APAC,2025-05-27,2.0,151.99,False
1608,C1608,EU,2025-05-28,1.0,621.59,False
1609,C1609,,2025-05-29,1.0,43.09,False
1610,C1610,APAC,2025-05-30,,,
1611,C1611,,2025-05-31,,,
1612,C1612,,2025-06-01,1.0,57.36,False
1613,C1613,EU,2027-11-11,1.0,539.49,False
1614,C1614,EU,2025-06-03,2.0,446.2,False
1615,C1615,,2025-06-04,1.0,200.86,True
1616,C1616,APAC,2025-06-05,0.0,,False
1617,C1617,,2025-06-06,2.0,136.97,False
1618,C1618,,2025-06-07,,,
1619,C1619,,2025-06-08,,,
1620,C1620,,2027-11-11,3.0,296.87,True
1621,C1621,EU,2025-06-10,1.0,81.06,False
1622,C1622,,2025-06-11,3.0,485.63,True
1623,C1623,APAC,2025-06-12,2.0,101.51,False
1624,C1624,EU,2025-06-13,,,
1625,C1625,,2025-06-14,,,
1626,C1626,EU,2027-11-11,,,
1627,C1627,,2025-06-16,,,
1628,C1628,EU,2025-06-17,,,
1629,C1629,,2025-06-18,2.0,102.03,False
1630,C1630,APAC,2025-06-19,,,
1631,C1631,EU,2025-06-20,,,
1632,C1632,,2025-06-21,,,
1633,C1633,APAC,2025-06-22,,,
1634,C1634,APAC,2025-06-23,,,
1635,C1635,EU,2025-06-24,1.0,262.65,True
1636,C1636,EU,2025-06-25,2.0,347.39,True
1637,C1637,EU,2025-06-26,1.0,260.24,True
1638,C1638,APAC,2025-06-27,,,
1639,C1639,APAC,2025-06-28,1.0,187.73,False
1640,C1640,,2025-06-29,,,
1641,C1641,APAC,2025-06-30,1.0,283.97,False
1642,C1642,,2025-07-01,1.0,172.49,False
1643,C1643,,2025-07-02,1.0,102.26,False
1644,C1644,EU,2025-07-03,,,
1645,C1645,APAC,2025-07-04,1.0,304.32,True
1646,C1646,EU,2025-07-05,1.0,92.93,False
1647,C1647,APAC,2025-07-06,1.0,162.78,False
1648,C1648,APAC,2025-07-07,,,
1649,C1649,,2025-07-08,,,
1650,C1650,EU,2025-07-09,0.0,,False
1651,C1651,EU,2025-07-10,,,
1652,C1652,EU,2027-11-11,,,
1653,C1653,EU,2025-07-12,1.0,1.48,False
1654,C1654,EU,2025-07-13,,,
1655,C1655,APAC,2025-07-14,1.0,11.12,False
1656,C1656,,2025-07-15,2.0,402.38,True
1657,C1657,EU,2025-07-16,,,
1658,C1658,EU,2025-07-17,,,
1659,C1659,,2025-07-18,1.0,0.88,False
1660,C1660,,2025-07-19,1.0,198.64,False
1661,C1661,,2025-07-20,,,
1662,C1662,APAC,2025-07-21,1.0,52.19,False
1663,C1663,,2025-07-22,1.0,189.01,False
1664,C1664,APAC,2025-07-23,,,
1665,C1665,APAC,2027-11-11,,,
1666,C1666,EU,2025-07-25,,,
1667,C1667,APAC,2025-07-26,2.0,759.82,True
1668,C1668,EU,2025-07-27,2.0,69.59,False
1669,C1669,APAC,2025-07-28,1.0,135.41,False
1670,C1670,EU,2025-07-29,1.0,45.79,False
1671,C1671,APAC,2025-07-30,,,
1672,C1672,APAC,2025-07-31,1.0,71.49,False
1673,C1673,APAC,2025-08-01,,,
1674,C1674,APAC,2025-08-02,1.0,212.87,False
1675,C1675,EU,2025-08-03,2.0,375.36,True
1676,C1676,EU,2025-08-04,1.0,96.18,False
1677,C1677,,2025-08-05,2.0,84.7,False
1678,C1678,EU,2025-08-06,,,
1679,C1679,,2025-08-07,1.0,183.69,False
1680,C1680,EU,2025-08-08,,,
1681,C1681,APAC,2025-08-09,1.0,136.79,False
1682,C1682,,2025-08-10,,,
1683,C1683,APAC,2025-08-11,1.0,67.63,False
1684,C1684,EU,2025-08-12,1.0,67.37,False
1685,C1685,APAC,2025-08-13,,,
1686,C1686,APAC,2025-08-14,1.0,138.14,False
1687,C1687,,2025-08-15,,,
1688,C1688,,2025-08-16,,,
1689,C1689,APAC,2025-08-17,1.0,75.22,False
1690,C1690,EU,2025-08-18,,,
1691,C1691,,2025-08-19,,,
1692,C1692,EU,2025-08-20,,,
1693,C1693,EU,2025-08-21,1.0,12.1,False
1694,C1694,EU,2025-08-22,,,
1695,C1695,EU,2025-08-23,,,
1696,C1696,EU,2025-08-24,,,
1697,C1697,EU,2025-08-25,,,
1698,C1698,APAC,2025-08-26,,,
1699,C1699,,2025-08-27,,,
1700,C1700,APAC,2025-08-28,,,
1701,C1701,,2025-08-29,2.0,272.69,False
1702,C1702,EU,2025-08-30,,,
1703,C1703,,2025-08-31,1.0,50.72,False
1704,C1704,,2025-09-01,,,
1705,C1705,EU,2025-09-02,,,
1706,C1706,,2025-09-03,1.0,22.79,False
1707,C1707,EU,2025-09-04,,,
1708,C1708,,2025-09-05,1.0,267.87,True
1709,C1709,,2025-09-06,,,
1710,C1710,EU,2025-09-07,,,
1711,C1711,EU,2025-09-08,2.0,235.51,False
1712,C1712,APAC,2025-09-09,,,
1713,C1713,,2025-09-10,,,
1714,C1714,EU,2025-09-11,,,
1715,C1715,APAC,2025-09-12,,,
1716,C1716,EU,2025-09-13,,,
1717,C1717,,2025-09-14,,,
1718,C1718,APAC,2025-09-15,2.0,80.46,False
1719,C1719,EU,2025-09-16,,,
1720,C1720,EU,2025-09-17,,,
1721,C1721,EU,2025-09-18,,,
1722,C1722,EU,2025-09-19,,,
1723,C1723,EU,2025-09-20,2.0,252.16,True
1724,C1724,,2025-09-21,,,
1725,C1725,EU,2025-09-22,2.0,243.24,True
1726,C1726,,2025-09-23,,,
1727,C1727,APAC,2025-09-24,,,
1728,C1728,APAC,2025-09-25,,,
1729,C1729,,2025-09-26,,,
1730,C1730,EU,2025-09-27,,,
1731,C1731,,2025-09-28,,,
1732,C1732,,2025-09-29,1.0,299.72,True
1733,C1733,,2025-09-30,,,
1734,C1734,EU,2025-10-01,1.0,799.99,True
1735,C1735,APAC,2025-10-02,,,
1736,C1736,,2025-10-03,,,
1737,C1737,EU,2025-10-04,,,
1738,C1738,EU,2025-10-05,,,
1739,C1739,,2025-10-06,,,
1740,C1740,APAC,2025-10-07,1.0,324.06,True
1741,C1741,,2025-10-08,,,
1742,C1742,APAC,2025-10-09,,,
1743,C1743,EU,2025-10-10,1.0,42.33,False
1744,C1744,,2025-10-11,1.0,40.47,False
1745,C1745,,2025-10-12,1.0,25.86,False
1746,C1746,EU,2025-10-13,1.0,109.44,False
1747,C1747,EU,2025-10-14,,,
1748,C1748,APAC,2025-10-15,1.0,39.35,False
1749,C1749,EU,2027-11-11,1.0,32.0,False
1750,C1750,,2025-10-17,,,
1751,C1751,EU,2025-10-18,,,
1752,C1752,EU,2025-10-19,,,
1753,C1753,EU,2025-10-20,2.0,238.18,False
1754,C1754,APAC,2025-10-21,,,
1755,C1755,APAC,2025-10-22,2.0,194.35,False
1756,C1756,APAC,2025-10-23,1.0,53.54,False
1757,C1757,,2025-10-24,1.0,284.76,False
1758,C1758,EU,2025-10-25,,,
1759,C1759,,2025-10-26,1.0,15.64,False
1760,C1760,,2027-11-11,,,
1761,C1761,APAC,2025-10-28,1.0,2.76,False
1762,C1762,EU,2025-10-29,,,
1763,C1763,,2025-10-30,2.0,61.98,False
1764,C1764,EU,2025-10-31,1.0,178.14,False
1765,C1765,EU,2025-11-01,1.0,348.95,False
1766,C1766,,2025-11-02,1.0,349.69,False
1767,C1767,,2025-11-03,,,
1768,C1768,EU,2025-11-04,,,
1769,C1769,EU,2025-11-05,,,
1770,C1770,,2025-11-06,,,
1771,C1771,APAC,2025-11-07,1.0,16.41,False
1772,C1772,APAC,2025-11-08,1.0,16.17,False
1773,C1773,APAC,2025-11-09,0.0,,False
1774,C1774,APAC,2025-11-10,2.0,119.62,False
1775,C1775,EU,2025-11-11,1.0,26.59,False
1776,C1776,,2025-11-12,,,
1777,C1777,,2025-11-13,1.0,82.27,False
1778,C1778,EU,2025-11-14,0.0,,False
1779,C1779,APAC,2025-11-15,,,
1780,C1780,EU,2025-11-16,1.0,125.74,False
1781,C1781,APAC,2025-11-17,1.0,39.72,False
1782,C1782,,2025-11-18,,,
1783,C1783,,2025-11-19,,,
1784,C1784,,2025-11-20,1.0,37.29,False
1785,C1785,APAC,2025-11-21,,,
1786,C1786,,2025-11-22,1.0,20.33,False
1787,C1787,,2025-11-23,2.0,147.09,False
1788,C1788,EU,2025-11-24,,,
1789,C1789,,2025-11-25,2.0,88.0,False
1790,C1790,EU,2025-11-26,2.0,82.57,False
1791,C1791,,2027-11-11,1.0,48.57,False
1792,C1792,,2025-11-28,2.0,228.12,False
1793,C1793,,2025-11-29,1.0,117.43,False
1794,C1794,EU,2025-11-30,,,
1795,C1795,EU,2025-12-01,,,
1796,C1796,,2025-12-02,1.0,55.61,False
1797,C1797,EU,2025-12-03,,,
1798,C1798,EU,2025-12-04,,,
1799,C1799,EU,2025-12-05,1.0,22.78,False
1800,C1800,APAC,2025-12-06,,,
1801,C1801,,2025-12-07,2.0,337.18,False
1802,C1802,EU,2025-12-08,,,
1803,C1803,EU,2025-12-09,1.0,90.15,False
1804,C1804,EU,2025-12-10,,,
1805,C1805,APAC,2025-12-11,,,
1806,C1806,,2025-12-12,2.0,234.68,True
1807,C1807,EU,2025-12-13,,,
1808,C1808,EU,2025-12-14,1.0,313.49,True
1809,C1809,EU,2025-12-15,,,
1810,C1810,,2025-12-16,2.0,34.66,False
1811,C1811,APAC,2027-11-11,1.0,22.82,False
1812,C1812,EU,2025-12-18,,,
1813,C1813,EU,2025-12-19,1.0,593.85,False
1814,C1814,EU,2025-12-20,,,
1815,C1815,APAC,2025-12-21,,,
1816,C1816,EU,2025-12-22,,,
1817,C1817,APAC,2025-12-23,2.0,94.6,False
1818,C1818,,2025-12-24,1.0,42.83,False
1819,C1819,EU,2025-12-25,,,
1820,C1820,EU,2025-12-26,,,
1821,C1821,EU,2025-12-27,,,
1822,C1822,,2025-12-28,1.0,404.13,True
1823,C1823,APAC,2025-12-29,,,
1824,C1824,,2025-12-30,,,
1825,C1825,,2025-12-31,,,
1826,C1826,EU,2026-01-01,,,
1827,C1827,APAC,2026-01-02,,,
1828,C1828,APAC,2026-01-03,,,
1829,C1829,EU,2026-01-04,1.0,113.32,False
1830,C1830,APAC,2026-01-05,1.0,66.28,False
1831,C1831,,2026-01-06,,,
1832,C1832,,2026-01-07,1.0,555.11,True
1833,C1833,,2026-01-08,,,
1834,C1834,APAC,2026-01-09,1.0,21.99,False
1835,C1835,,2026-01-10,,,
1836,C1836,EU,2026-01-11,,,
1837,C1837,EU,2026-01-12,,,
1838,C1838,APAC,2026-01-13,,,
1839,C1839,EU,2026-01-14,2.0,271.17,True
1840,C1840,EU,2027-11-11,,,
1841,C1841,,2026-01-16,2.0,105.56,False
1842,C1842,,2026-01-17,1.0,300.05,True
1843,C1843,,2026-01-18,1.0,35.05,False
1844,C1844,APAC,2026-01-19,2.0,150.85,False
1845,C1845,EU,2026-01-20,1.0,111.91,False
1846,C1846,EU,2026-01-21,2.0,190.06,False
1847,C1847,EU,2026-01-22,,,
1848,C1848,APAC,2026-01-23,1.0,14.4,False
1849,C1849,,2026-01-24,1.0,59.85,False
1850,C1850,EU,2026-01-25,,,
1851,C1851,APAC,2026-01-26,3.0,166.06,False
1852,C1852,APAC,2026-01-27,,,
1853,C1853,APAC,2026-01-28,,,
1854,C1854,APAC,2026-01-29,,,
1855,C1855,EU,2026-01-30,1.0,237.51,True
1856,C1856,APAC,2026-01-31,2.0,143.86,False
1857,C1857,,2026-02-01,2.0,56.03,False
1858,C1858,APAC,2026-02-02,1.0,55.77,False
1859,C1859,,2026-02-03,1.0,5.6,False
1860,C1860,APAC,2026-02-04,,,
1861,C1861,,2026-02-05,1.0,72.11,False
1862,C1862,EU,2026-02-06,,,
1863,C1863,,2026-02-07,,,
1864,C1864,APAC,2026-02-08,,,
1865,C1865,APAC,2026-02-09,3.0,161.74,False
1866,C1866,EU,2026-02-10,,,
1867,C1867,EU,2026-02-11,,,
1868,C1868,EU,2026-02-12,1.0,102.98,False
1869,C1869,,2026-02-13,,,
1870,C1870,APAC,2026-02-14,,,
1871,C1871,EU,2026-02-15,,,
1872,C1872,,2026-02-16,1.0,400.71,True
1873,C1873,APAC,2026-02-17,,,
1874,C1874,,2026-02-18,,,
1875,C1875,,2026-02-19,1.0,285.19,False
1876,C1876,,2026-02-20,3.0,397.8,True
1877,C1877,,2026-02-21,2.0,127.39,False
1878,C1878,EU,2026-02-22,1.0,643.95,True
1879,C1879,,2026-02-23,,,
1880,C1880,,2026-02-24,1.0,207.94,True
1881,C1881,APAC,2026-02-25,,,
