user_id,event_date_month,monthly_avg_duration,user_global_avg_duration,is_at_risk
U115,2023-11,0 days 00:50:33.084715828,0 days 00:38:11.817477757,False
U115,2023-12,0 days 00:47:16.689495851,0 days 00:38:11.817477757,False
U116,2023-02,0 days 00:39:11.468465540,0 days 00:41:51.269815247,False
U116,2023-03,0 days 00:47:08.605542440,0 days 00:41:51.269815247,False
U116,2023-04,0 days 00:49:58.908950170,0 days 00:41:51.269815247,False
U116,2023-05,0 days 00:40:09.079463672,0 days 00:41:51.269815247,False
U116,2023-06,0 days 00:39:47.832473726,0 days 00:41:51.269815247,False
U116,2023-07,0 days 00:48:45.925352706,0 days 00:41:51.269815247,False
U116,2023-08,0 days 00:49:22.304852811,0 days 00:41:51.269815247,False
U116,2023-09,0 days 00:40:11.394121072,0 days 00:41:51.269815247,False
U116,2023-10,0 days 00:36:56.072889426,0 days 00:41:51.269815247,False
U116,2023-11,0 days 00:40:13.265942641,0 days 00:41:51.269815247,False
U116,2023-12,0 days 00:35:11.565812763,0 days 00:41:51.269815247,False
U117,2023-06,0 days 00:45:49.151240107,0 days 00:37:43.464900581,False
U117,2023-07,0 days 00:33:27.211265853,0 days 00:37:43.464900581,False
U117,2023-08,0 days 00:36:48.006945170,0 days 00:37:43.464900581,False
U117,2023-09,0 days 00:37:45.558936039,0 days 00:37:43.464900581,False
U117,2023-10,0 days 00:33:54.255385282,0 days 00:37:43.464900581,False
U117,2023-11,0 days 00:40:09.862706293,0 days 00:37:43.464900581,False
U117,2023-12,0 days 00:36:07.287385860,0 days 00:37:43.464900581,False
U118,2023-02,0 days 00:52:15.511599040,0 days 00:33:34.861061717,False
U118,2023-03,0 days 00:26:27.272187749,0 days 00:33:34.861061717,False
U118,2023-04,0 days 00:40:14.853299875,0 days 00:33:34.861061717,False
U118,2023-05,0 days 00:27:08.087466284,0 days 00:33:34.861061717,False
U118,2023-06,0 days 00:26:54.627363967,0 days 00:33:34.861061717,False
U118,2023-07,0 days 00:37:07.670009721,0 days 00:33:34.861061717,False
U118,2023-08,0 days 00:12:20.596360997,0 days 00:33:34.861061717,True
U118,2023-09,0 days 00:41:35.337057815,0 days 00:33:34.861061717,False
U118,2023-10,0 days 00:26:52.899776975,0 days 00:33:34.861061717,False
U118,2023-11,0 days 00:47:13.674611506,0 days 00:33:34.861061717,False
U118,2023-12,0 days 00:33:54.422845425,0 days 00:33:34.861061717,False
U119,2023-06,0 days 00:43:28.495415682,0 days 00:33:01.437537752,False
U119,2023-07,0 days 00:29:06.256298075,0 days 00:33:01.437537752,False
U119,2023-08,0 days 00:35:23.925371816,0 days 00:33:01.437537752,False
U119,2023-09,0 days 00:24:37.585955237,0 days 00:33:01.437537752,False
U119,2023-10,0 days 00:30:23.739021730,0 days 00:33:01.437537752,False
U119,2023-11,0 days 00:31:06.457273921,0 days 00:33:01.437537752,False
U119,2023-12,0 days 00:36:45.576329657,0 days 00:33:01.437537752,False
U120,2023-01,0 days 00:24:09.880966200,0 days 00:34:40.679544528,True
U120,2023-02,0 days 00:32:18.883877160,0 days 00:34:40.679544528,False
U120,2023-03,0 days 00:31:45.652172783,0 days 00:34:40.679544528,False
U120,2023-04,0 days 00:41:09.579949597,0 days 00:34:40.679544528,False
U120,2023-05,0 days 00:41:32.317923003,0 days 00:34:40.679544528,False
U120,2023-06,0 days 00:35:26.527959628,0 days 00:34:40.679544528,False
U120,2023-07,0 days 00:35:17.902283690,0 days 00:34:40.679544528,False
U120,2023-08,0 days 00:20:54.713171488,0 days 00:34:40.679544528,True
U120,2023-09,0 days 00:33:55.846805779,0 days 00:34:40.679544528,False
U120,2023-10,0 days 00:40:42.539157064,0 days 00:34:40.679544528,False
U120,2023-11,0 days 00:32:58.695779146,0 days 00:34:40.679544528,False
U120,2023-12,0 days 00:36:48.401889586,0 days 00:34:40.679544528,False
U121,2023-01,0 days 00:29:11.771839123,0 days 00:34:55.221132014,False
U121,2023-02,0 days 00:36:37.112496192,0 days 00:34:55.221132014,False
U121,2023-03,0 days 00:29:33.127662073,0 days 00:34:55.221132014,False
U121,2023-04,0 days 00:18:15.126970076,0 days 00:34:55.221132014,True
U121,2023-05,0 days 00:35:52.470225141,0 days 00:34:55.221132014,False
U121,2023-06,0 days 00:29:45.823457184,0 days 00:34:55.221132014,False
U121,2023-07,0 days 00:42:36.539693871,0 days 00:34:55.221132014,False
U121,2023-08,0 days 00:34:48.974580415,0 days 00:34:55.221132014,False
U121,2023-09,0 days 00:43:35.577405627,0 days 00:34:55.221132014,False
U121,2023-10,0 days 00:35:51.636822628,0 days 00:34:55.221132014,False
U121,2023-11,0 days 00:37:58.237725629,0 days 00:34:55.221132014,False
U121,2023-12,0 days 00:35:30.786420069,0 days 00:34:55.221132014,False
U122,2023-03,0 days 00:44:51.453008943,0 days 00:37:13.638831990,False
U122,2023-04,0 days 00:35:21.073574853,0 days 00:37:13.638831990,False
U122,2023-05,0 days 00:37:51.676973300,0 days 00:37:13.638831990,False
U122,2023-06,0 days 00:35:49.825225235,0 days 00:37:13.638831990,False
U122,2023-07,0 days 00:09:14.503867961,0 days 00:37:13.638831990,True
U123,2023-05,0 days 00:33:17.390426988,0 days 00:35:07.609695201,False
U123,2023-06,0 days 00:35:13.237569590,0 days 00:35:07.609695201,False
U123,2023-07,0 days 00:44:29.048893351,0 days 00:35:07.609695201,False
U123,2023-08,0 days 00:23:57.474984710,0 days 00:35:07.609695201,True
U123,2023-09,0 days 00:25:21.997370003,0 days 00:35:07.609695201,False
U123,2023-10,0 days 00:46:04.024874306,0 days 00:35:07.609695201,False
U123,2023-11,0 days 00:44:28.216754986,0 days 00:35:07.609695201,False
U123,2023-12,0 days 00:27:54.342448188,0 days 00:35:07.609695201,False
U124,2023-02,0 days 00:30:59.339370617,0 days 00:38:11.152300566,False
U124,2023-03,0 days 00:32:40.885667882,0 days 00:38:11.152300566,False
U124,2023-04,0 days 00:34:25.659248448,0 days 00:38:11.152300566,False
U124,2023-05,0 days 00:32:40.442306242,0 days 00:38:11.152300566,False
U124,2023-06,0 days 00:43:07.224994941,0 days 00:38:11.152300566,False
U124,2023-07,0 days 00:48:11.116828974,0 days 00:38:11.152300566,False
U124,2023-08,0 days 00:48:05.069653494,0 days 00:38:11.152300566,False
U124,2023-09,0 days 00:26:06.949037552,0 days 00:38:11.152300566,True
U124,2023-10,0 days 00:29:17.124397149,0 days 00:38:11.152300566,False
U124,2023-11,0 days 00:41:12.608678961,0 days 00:38:11.152300566,False
U124,2023-12,0 days 00:45:33.205037395,0 days 00:38:11.152300566,False
U125,2023-04,0 days 00:36:43.186124914,0 days 00:35:34.572465598,False
U125,2023-05,0 days 00:39:21.787106035,0 days 00:35:34.572465598,False
U125,2023-06,0 days 00:41:52.105336557,0 days 00:35:34.572465598,False
U125,2023-07,0 days 00:23:22.011360813,0 days 00:35:34.572465598,True
U125,2023-08,0 days 00:30:51.539539575,0 days 00:35:34.572465598,False
U126,2023-04,0 days 00:38:18.964271353,0 days 00:37:18.723747216,False
U126,2023-05,0 days 00:33:36.288383426,0 days 00:37:18.723747216,False
U126,2023-06,0 days 00:30:27.291522336,0 days 00:37:18.723747216,False
U126,2023-07,0 days 00:40:16.267866852,0 days 00:37:18.723747216,False
U126,2023-08,0 days 00:39:44.791421530,0 days 00:37:18.723747216,False
U126,2023-09,0 days 00:34:36.302534871,0 days 00:37:18.723747216,False
U126,2023-10,0 days 00:40:49.139752897,0 days 00:37:18.723747216,False
U126,2023-11,0 days 00:36:14.290208609,0 days 00:37:18.723747216,False
U126,2023-12,0 days 00:37:40.017947483,0 days 00:37:18.723747216,False
U128,2023-04,0 days 00:50:22.856108675,0 days 00:37:32.397579698,False
U128,2023-05,0 days 00:37:06.677175384,0 days 00:37:32.397579698,False
U128,2023-06,0 days 00:36:09.697666333,0 days 00:37:32.397579698,False
U128,2023-07,0 days 00:34:35.881821804,0 days 00:37:32.397579698,False
U128,2023-08,0 days 00:33:12.258160822,0 days 00:37:32.397579698,False
U128,2023-09,0 days 00:28:47.759748061,0 days 00:37:32.397579698,False
U128,2023-10,0 days 00:34:58.218180758,0 days 00:37:32.397579698,False
U128,2023-11,0 days 00:36:47.900281751,0 days 00:37:32.397579698,False
U128,2023-12,0 days 00:37:31.158107944,0 days 00:37:32.397579698,False
U130,2023-06,0 days 00:33:06.433974235,0 days 00:37:15.156900536,False
U130,2023-07,0 days 00:44:45.369287529,0 days 00:37:15.156900536,False
U130,2023-08,0 days 00:38:02.511641475,0 days 00:37:15.156900536,False
U130,2023-09,0 days 00:36:08.287191326,0 days 00:37:15.156900536,False
U130,2023-10,0 days 00:41:33.176560694,0 days 00:37:15.156900536,False
U130,2023-11,0 days 00:30:57.693161105,0 days 00:37:15.156900536,False
U130,2023-12,0 days 00:35:49.392980241,0 days 00:37:15.156900536,False
U131,2023-03,0 days 00:17:52.290969856,0 days 00:35:29.496103725,True
U131,2023-04,0 days 00:55:39.951178513,0 days 00:35:29.496103725,False
U131,2023-05,0 days 00:28:52.445495928,0 days 00:35:29.496103725,False
U131,2023-06,0 days 00:43:46.097202465,0 days 00:35:29.496103725,False
U131,2023-07,0 days 00:28:13.314309385,0 days 00:35:29.496103725,False
U131,2023-08,0 days 00:35:41.149799316,0 days 00:35:29.496103725,False
U131,2023-09,0 days 00:43:33.624235812,0 days 00:35:29.496103725,False
U131,2023-10,0 days 00:34:46.804392399,0 days 00:35:29.496103725,False
U131,2023-11,0 days 00:30:40.816991496,0 days 00:35:29.496103725,False
U131,2023-12,0 days 00:48:14.557194217,0 days 00:35:29.496103725,False
U132,2023-03,0 days 00:46:20.717579174,0 days 00:32:52.115197737,False
U132,2023-04,0 days 00:37:44.678960890,0 days 00:32:52.115197737,False
U132,2023-05,0 days 00:22:03.492844898,0 days 00:32:52.115197737,True
U132,2023-06,0 days 00:38:44.821398264,0 days 00:32:52.115197737,False
U132,2023-07,0 days 00:31:34.574261163,0 days 00:32:52.115197737,False
U132,2023-08,0 days 00:28:01.426175668,0 days 00:32:52.115197737,False
U132,2023-09,0 days 00:35:42.511488449,0 days 00:32:52.115197737,False
U132,2023-10,0 days 00:33:49.731353629,0 days 00:32:52.115197737,False
U132,2023-11,0 days 00:19:59.230584346,0 days 00:32:52.115197737,True
U132,2023-12,0 days 00:27:41.189217421,0 days 00:32:52.115197737,False
U133,2023-04,0 days 00:37:30.479568628,0 days 00:38:29.163330618,False
U133,2023-05,0 days 00:39:27.528428777,0 days 00:38:29.163330618,False
U133,2023-06,0 days 00:46:37.498767797,0 days 00:38:29.163330618,False
U133,2023-07,0 days 00:50:46.394001866,0 days 00:38:29.163330618,False
U133,2023-08,0 days 00:33:21.546045600,0 days 00:38:29.163330618,False
U133,2023-09,0 days 00:32:59.744789285,0 days 00:38:29.163330618,False
U133,2023-10,0 days 00:32:17.159695589,0 days 00:38:29.163330618,False
U133,2023-11,0 days 00:41:28.408361628,0 days 00:38:29.163330618,False
U133,2023-12,0 days 00:34:27.998582625,0 days 00:38:29.163330618,False
U134,2023-05,0 days 00:34:49.228964883,0 days 00:41:14.807655136,False
U134,2023-06,0 days 00:49:37.410085790,0 days 00:41:14.807655136,False
U134,2023-07,0 days 00:33:26.712693533,0 days 00:41:14.807655136,False
U135,2023-01,0 days 00:42:05.406937176,0 days 00:38:11.187588939,False
U135,2023-02,0 days 00:39:06.409522962,0 days 00:38:11.187588939,False
U135,2023-03,0 days 00:34:23.477461666,0 days 00:38:11.187588939,False
U135,2023-04,0 days 00:39:50.308955843,0 days 00:38:11.187588939,False
U135,2023-05,0 days 00:39:11.786037544,0 days 00:38:11.187588939,False
U135,2023-06,0 days 00:37:19.126830599,0 days 00:38:11.187588939,False
U135,2023-07,0 days 00:41:18.188469100,0 days 00:38:11.187588939,False
U135,2023-08,0 days 00:35:14.519993032,0 days 00:38:11.187588939,False
U135,2023-09,0 days 00:33:16.370379845,0 days 00:38:11.187588939,False
U135,2023-10,0 days 00:39:42.176462458,0 days 00:38:11.187588939,False
U135,2023-11,0 days 00:50:08.538838175,0 days 00:38:11.187588939,False
U135,2023-12,0 days 00:30:01.744287454,0 days 00:38:11.187588939,False
U138,2023-05,0 days 00:13:06.327128844,0 days 00:36:57.422743798,True
U138,2023-06,0 days 00:27:29.614496736,0 days 00:36:57.422743798,False
U138,2023-07,0 days 00:52:53.785172503,0 days 00:36:57.422743798,False
U138,2023-08,0 days 01:01:54.687044002,0 days 00:36:57.422743798,False
U138,2023-09,0 days 00:42:52.904365419,0 days 00:36:57.422743798,False
U138,2023-10,0 days 00:55:42.622124259,0 days 00:36:57.422743798,False
U138,2023-11,0 days 00:33:03.163824322,0 days 00:36:57.422743798,False
U138,2023-12,0 days 00:24:08.197379148,0 days 00:36:57.422743798,True
U139,2023-04,0 days 00:41:46.437671905,0 days 00:27:20.759991791,False
U139,2023-05,0 days 00:10:43.184781919,0 days 00:27:20.759991791,True
U139,2023-06,0 days 00:27:02.186866398,0 days 00:27:20.759991791,False
U140,2023-01,0 days 00:28:16.453281538,0 days 00:32:41.658857639,False
U140,2023-02,0 days 00:29:00.982066264,0 days 00:32:41.658857639,False
U140,2023-03,0 days 00:22:56.204464921,0 days 00:32:41.658857639,False
U140,2023-04,0 days 00:33:36.337411905,0 days 00:32:41.658857639,False
U140,2023-05,0 days 00:29:09.309550679,0 days 00:32:41.658857639,False
U140,2023-06,0 days 00:28:20.237045851,0 days 00:32:41.658857639,False
U140,2023-07,0 days 00:31:52.569197395,0 days 00:32:41.658857639,False
U140,2023-08,0 days 00:30:29.817934900,0 days 00:32:41.658857639,False
U140,2023-09,0 days 00:35:26.224955028,0 days 00:32:41.658857639,False
U140,2023-10,0 days 00:33:02.448403778,0 days 00:32:41.658857639,False
U140,2023-11,0 days 00:44:07.186234858,0 days 00:32:41.658857639,False
U140,2023-12,0 days 00:38:49.722307299,0 days 00:32:41.658857639,False
U141,2023-02,0 days 00:28:09.408947161,0 days 00:39:07.209823202,False
U141,2023-03,0 days 00:38:43.666265562,0 days 00:39:07.209823202,False
U141,2023-04,0 days 00:34:10.140012614,0 days 00:39:07.209823202,False
U141,2023-05,0 days 00:45:30.665267489,0 days 00:39:07.209823202,False
U141,2023-06,0 days 00:40:38.821598620,0 days 00:39:07.209823202,False
U141,2023-07,0 days 00:48:19.921243503,0 days 00:39:07.209823202,False
U141,2023-08,0 days 00:36:43.632092572,0 days 00:39:07.209823202,False
U141,2023-09,0 days 00:27:02.445614403,0 days 00:39:07.209823202,True
U141,2023-10,0 days 00:32:49.504802831,0 days 00:39:07.209823202,False
U141,2023-11,0 days 00:37:58.631849219,0 days 00:39:07.209823202,False
U141,2023-12,0 days 00:56:19.611156799,0 days 00:39:07.209823202,False
U142,2023-02,0 days 00:29:27.920447408,0 days 00:36:04.364907134,False
U142,2023-03,0 days 00:37:28.478766523,0 days 00:36:04.364907134,False
U142,2023-04,0 days 00:32:08.995202922,0 days 00:36:04.364907134,False
U142,2023-05,0 days 00:34:48.912355833,0 days 00:36:04.364907134,False
U142,2023-06,0 days 00:59:11.932181851,0 days 00:36:04.364907134,False
U143,2023-04,0 days 00:27:15.975307378,0 days 00:33:15.089132827,False
U143,2023-05,0 days 00:32:30.057764225,0 days 00:33:15.089132827,False
U143,2023-06,0 days 00:27:54.650137103,0 days 00:33:15.089132827,False
U143,2023-07,0 days 00:30:12.127139980,0 days 00:33:15.089132827,False
U143,2023-08,0 days 00:29:16.620779303,0 days 00:33:15.089132827,False
U143,2023-09,0 days 00:31:02.544796109,0 days 00:33:15.089132827,False
U143,2023-10,0 days 00:33:45.454236838,0 days 00:33:15.089132827,False
U143,2023-11,0 days 00:31:38.231726290,0 days 00:33:15.089132827,False
U143,2023-12,0 days 00:45:59.453078501,0 days 00:33:15.089132827,False
U144,2023-03,0 days 00:32:11.198449541,0 days 00:34:43.475233543,False
U144,2023-04,0 days 00:30:59.630927729,0 days 00:34:43.475233543,False
U144,2023-05,0 days 00:35:25.360465165,0 days 00:34:43.475233543,False
U144,2023-06,0 days 00:36:46.740433497,0 days 00:34:43.475233543,False
U144,2023-07,0 days 00:30:48.571944325,0 days 00:34:43.475233543,False
U144,2023-08,0 days 00:43:08.464609595,0 days 00:34:43.475233543,False
U144,2023-09,0 days 00:49:13.742578296,0 days 00:34:43.475233543,False
U144,2023-10,0 days 00:27:09.932867153,0 days 00:34:43.475233543,False
U144,2023-11,0 days 00:34:57.065225187,0 days 00:34:43.475233543,False
U145,2023-03,0 days 00:44:02.018269115,0 days 00:32:32.683468487,False
U145,2023-04,0 days 00:33:22.178273911,0 days 00:32:32.683468487,False
U145,2023-05,0 days 00:29:27.963058653,0 days 00:32:32.683468487,False
U145,2023-06,0 days 00:27:20.933925735,0 days 00:32:32.683468487,False
U145,2023-07,0 days 00:25:32.934845336,0 days 00:32:32.683468487,False
U145,2023-08,0 days 00:25:17.590204978,0 days 00:32:32.683468487,False
U145,2023-09,0 days 00:38:29.152078618,0 days 00:32:32.683468487,False
U145,2023-10,0 days 00:38:29.932326053,0 days 00:32:32.683468487,False
U145,2023-11,0 days 00:31:09.703164214,0 days 00:32:32.683468487,False
U145,2023-12,0 days 00:32:51.861101842,0 days 00:32:32.683468487,False
U146,2023-06,0 days 00:38:46.015126173,0 days 00:37:50.953247776,False
U146,2023-07,0 days 00:42:55.004191284,0 days 00:37:50.953247776,False
U146,2023-08,0 days 00:36:44.005789964,0 days 00:37:50.953247776,False
U146,2023-09,0 days 00:34:41.288389451,0 days 00:37:50.953247776,False
U146,2023-10,0 days 00:37:17.259710193,0 days 00:37:50.953247776,False
U146,2023-11,0 days 00:38:02.843526607,0 days 00:37:50.953247776,False
U146,2023-12,0 days 00:36:42.736521042,0 days 00:37:50.953247776,False
U147,2023-04,0 days 00:13:31.133804416,0 days 00:33:40.808816821,True
U147,2023-05,0 days 00:34:00.409882010,0 days 00:33:40.808816821,False
U147,2023-06,0 days 00:37:01.797896081,0 days 00:33:40.808816821,False
U147,2023-07,0 days 00:22:35.088570342,0 days 00:33:40.808816821,True
U147,2023-08,0 days 00:25:19.114044319,0 days 00:33:40.808816821,False
U147,2023-09,0 days 00:39:09.397677491,0 days 00:33:40.808816821,False
U147,2023-10,0 days 00:39:14.547337500,0 days 00:33:40.808816821,False
U147,2023-11,0 days 00:32:41.130680598,0 days 00:33:40.808816821,False
U147,2023-12,0 days 00:40:27.207849981,0 days 00:33:40.808816821,False
U148,2023-01,0 days 00:20:01.616865303,0 days 00:30:02.092549723,True
U148,2023-02,0 days 00:32:34.556363232,0 days 00:30:02.092549723,False
U148,2023-03,0 days 00:34:03.835823579,0 days 00:30:02.092549723,False
U148,2023-04,0 days 00:32:23.319756818,0 days 00:30:02.092549723,False
U148,2023-05,0 days 00:41:03.463621342,0 days 00:30:02.092549723,False
U148,2023-06,0 days 00:21:29.636641439,0 days 00:30:02.092549723,False
U148,2023-07,0 days 00:31:33.936049144,0 days 00:30:02.092549723,False
U148,2023-08,0 days 00:18:18.753381060,0 days 00:30:02.092549723,True
U148,2023-09,0 days 00:11:42.636939053,0 days 00:30:02.092549723,True
U149,2023-04,0 days 00:44:18.144695301,0 days 00:35:24.011212468,False
U149,2023-05,0 days 00:28:26.366175954,0 days 00:35:24.011212468,False
U149,2023-06,0 days 00:37:37.154951815,0 days 00:35:24.011212468,False
U149,2023-07,0 days 00:23:38.253074161,0 days 00:35:24.011212468,True
U149,2023-08,0 days 00:37:29.419235936,0 days 00:35:24.011212468,False
U149,2023-09,0 days 00:37:18.532146022,0 days 00:35:24.011212468,False
U149,2023-10,0 days 00:41:56.872301581,0 days 00:35:24.011212468,False
U149,2023-11,0 days 00:42:37.273852891,0 days 00:35:24.011212468,False
U149,2023-12,0 days 00:26:10.259645253,0 days 00:35:24.011212468,False
U151,2023-02,0 days 00:16:07.188663795,0 days 00:32:52.987066929,True
U151,2023-03,0 days 00:20:00.882412131,0 days 00:32:52.987066929,True
U151,2023-04,0 days 00:35:23.775836580,0 days 00:32:52.987066929,False
U151,2023-05,0 days 00:30:17.500233275,0 days 00:32:52.987066929,False
U151,2023-06,0 days 00:32:10.631986943,0 days 00:32:52.987066929,False
U151,2023-07,0 days 00:34:22.308995962,0 days 00:32:52.987066929,False
U151,2023-08,0 days 00:41:53.152296378,0 days 00:32:52.987066929,False
U151,2023-09,0 days 00:42:36.801277534,0 days 00:32:52.987066929,False
U151,2023-10,0 days 00:24:03.328937985,0 days 00:32:52.987066929,False
U151,2023-11,0 days 00:38:49.097840153,0 days 00:32:52.987066929,False
U151,2023-12,0 days 00:33:15.813351550,0 days 00:32:52.987066929,False
U152,2023-02,0 days 00:47:11.642012460,0 days 00:35:41.811688593,False
U152,2023-03,0 days 00:34:55.963098972,0 days 00:35:41.811688593,False
U152,2023-04,0 days 00:50:23.262696792,0 days 00:35:41.811688593,False
U152,2023-05,0 days 00:34:27.524082687,0 days 00:35:41.811688593,False
U152,2023-06,0 days 00:26:40.251085748,0 days 00:35:41.811688593,False
U152,2023-07,0 days 00:36:30.059936320,0 days 00:35:41.811688593,False
U152,2023-08,0 days 00:29:51.069480560,0 days 00:35:41.811688593,False
U152,2023-09,0 days 00:35:45.515897862,0 days 00:35:41.811688593,False
U153,2023-01,0 days 00:35:44.971332497,0 days 00:36:20.571788108,False
U153,2023-02,0 days 00:33:59.880609913,0 days 00:36:20.571788108,False
U153,2023-03,0 days 00:33:47.495239101,0 days 00:36:20.571788108,False
U153,2023-04,0 days 00:26:30.254522017,0 days 00:36:20.571788108,False
U153,2023-05,0 days 00:44:32.236137592,0 days 00:36:20.571788108,False
U153,2023-06,0 days 00:35:06.818564546,0 days 00:36:20.571788108,False
U153,2023-07,0 days 00:25:10.316716407,0 days 00:36:20.571788108,True
U153,2023-08,0 days 00:50:38.193724144,0 days 00:36:20.571788108,False
U153,2023-09,0 days 00:26:14.564191700,0 days 00:36:20.571788108,False
U153,2023-10,0 days 00:42:46.617683723,0 days 00:36:20.571788108,False
U153,2023-11,0 days 00:32:18.072468413,0 days 00:36:20.571788108,False
U153,2023-12,0 days 00:41:52.328190161,0 days 00:36:20.571788108,False
U154,2023-03,0 days 00:49:19.496900246,0 days 00:36:10.233446007,False
U154,2023-04,0 days 00:41:37.767885426,0 days 00:36:10.233446007,False
U154,2023-05,0 days 00:49:58.974230114,0 days 00:36:10.233446007,False
U154,2023-06,0 days 00:40:36.321911357,0 days 00:36:10.233446007,False
U154,2023-07,0 days 00:31:34.780908371,0 days 00:36:10.233446007,False
U154,2023-08,0 days 00:35:49.254968443,0 days 00:36:10.233446007,False
U154,2023-09,0 days 00:33:31.297521569,0 days 00:36:10.233446007,False
U154,2023-10,0 days 00:28:28.911465716,0 days 00:36:10.233446007,False
U154,2023-11,0 days 00:33:48.901306717,0 days 00:36:10.233446007,False
U155,2023-06,0 days 00:39:16.825494132,0 days 00:37:41.175132045,False
U155,2023-07,0 days 00:41:12.874840970,0 days 00:37:41.175132045,False
U155,2023-08,0 days 00:34:13.387057795,0 days 00:37:41.175132045,False
U155,2023-09,0 days 00:36:51.008775817,0 days 00:37:41.175132045,False
U155,2023-10,0 days 00:47:01.558216176,0 days 00:37:41.175132045,False
U155,2023-11,0 days 00:37:13.249624079,0 days 00:37:41.175132045,False
U155,2023-12,0 days 00:26:25.830188514,0 days 00:37:41.175132045,False
U157,2023-02,0 days 00:20:46.490920641,0 days 00:32:57.488544416,True
U157,2023-03,0 days 00:30:13.952206626,0 days 00:32:57.488544416,False
U157,2023-04,0 days 00:40:55.228776756,0 days 00:32:57.488544416,False
U158,2023-02,0 days 00:47:06.334287273,0 days 00:38:06.593196781,False
U158,2023-03,0 days 00:49:45.525928245,0 days 00:38:06.593196781,False
U158,2023-04,0 days 00:17:38.256593999,0 days 00:38:06.593196781,True
U158,2023-05,0 days 00:55:16.634874547,0 days 00:38:06.593196781,False
U158,2023-06,0 days 00:35:40.894093319,0 days 00:38:06.593196781,False
U158,2023-07,0 days 00:27:58.556056681,0 days 00:38:06.593196781,False
U158,2023-08,0 days 00:45:25.148089385,0 days 00:38:06.593196781,False
U158,2023-09,0 days 00:40:30.229938438,0 days 00:38:06.593196781,False
U158,2023-10,0 days 00:05:53.971656742,0 days 00:38:06.593196781,True
U158,2023-11,0 days 00:48:47.609423650,0 days 00:38:06.593196781,False
U158,2023-12,0 days 00:20:23.604283758,0 days 00:38:06.593196781,True
U159,2023-03,0 days 00:48:25.267379448,0 days 00:36:42.567484377,False
U159,2023-04,0 days 00:36:07.761215195,0 days 00:36:42.567484377,False
U159,2023-05,0 days 00:53:15.067701024,0 days 00:36:42.567484377,False
U159,2023-06,0 days 00:37:19.905860641,0 days 00:36:42.567484377,False
U159,2023-07,0 days 00:29:46.866781456,0 days 00:36:42.567484377,False
U159,2023-08,0 days 00:40:05.141798640,0 days 00:36:42.567484377,False
U159,2023-09,0 days 00:31:12.234933634,0 days 00:36:42.567484377,False
U159,2023-10,0 days 00:38:20.641721951,0 days 00:36:42.567484377,False
U159,2023-11,0 days 00:38:29.831901280,0 days 00:36:42.567484377,False
U159,2023-12,0 days 00:26:47.221221812,0 days 00:36:42.567484377,False
U160,2023-02,0 days 00:30:34.762919606,0 days 00:30:27.318816903,False
U160,2023-03,0 days 00:30:02.035689046,0 days 00:30:27.318816903,False
U160,2023-04,0 days 00:28:16.592832330,0 days 00:30:27.318816903,False
U160,2023-05,0 days 00:36:54.608149173,0 days 00:30:27.318816903,False
U160,2023-06,0 days 00:29:12.738898788,0 days 00:30:27.318816903,False
U160,2023-07,0 days 00:24:31.696529118,0 days 00:30:27.318816903,False
U161,2023-02,0 days 00:34:08.135412479,0 days 00:38:16.766441347,False
U161,2023-03,0 days 00:43:32.386047035,0 days 00:38:16.766441347,False
U161,2023-04,0 days 00:45:19.678101467,0 days 00:38:16.766441347,False
U161,2023-05,0 days 00:17:14.338846280,0 days 00:38:16.766441347,True
U161,2023-06,0 days 00:40:02.538616148,0 days 00:38:16.766441347,False
U161,2023-07,0 days 00:25:27.527854985,0 days 00:38:16.766441347,True
U161,2023-08,0 days 00:50:14.135789375,0 days 00:38:16.766441347,False
U161,2023-09,0 days 00:27:28.206100638,0 days 00:38:16.766441347,False
U161,2023-10,0 days 00:48:50.906324629,0 days 00:38:16.766441347,False
U161,2023-11,0 days 00:39:43.835207772,0 days 00:38:16.766441347,False
U161,2023-12,0 days 00:42:43.946252358,0 days 00:38:16.766441347,False
U162,2023-06,0 days 00:44:45.454670668,0 days 00:38:38.988939227,False
U162,2023-07,0 days 00:30:37.450911552,0 days 00:38:38.988939227,False
U162,2023-08,0 days 00:47:53.152662429,0 days 00:38:38.988939227,False
U162,2023-09,0 days 00:37:44.988396779,0 days 00:38:38.988939227,False
U162,2023-10,0 days 00:35:26.095969023,0 days 00:38:38.988939227,False
U162,2023-11,0 days 00:35:58.136837460,0 days 00:38:38.988939227,False
U162,2023-12,0 days 00:35:28.459119410,0 days 00:38:38.988939227,False
U163,2023-06,0 days 00:41:20.588008186,0 days 00:38:34.719505716,False
U163,2023-07,0 days 00:43:51.922899987,0 days 00:38:34.719505716,False
U163,2023-08,0 days 00:29:10.397845521,0 days 00:38:34.719505716,False
U163,2023-09,0 days 00:42:02.884065645,0 days 00:38:34.719505716,False
U163,2023-10,0 days 00:35:11.088260668,0 days 00:38:34.719505716,False
U163,2023-11,0 days 00:40:05.542947710,0 days 00:38:34.719505716,False
U163,2023-12,0 days 00:41:21.328694489,0 days 00:38:34.719505716,False
U164,2023-05,0 days 00:28:33.573848873,0 days 00:31:31.905231412,False
U164,2023-06,0 days 00:28:06.519430913,0 days 00:31:31.905231412,False
U164,2023-07,0 days 00:36:32.424746183,0 days 00:31:31.905231412,False
U164,2023-08,0 days 00:33:14.787956773,0 days 00:31:31.905231412,False
